Link,Total Audio Duration,Total Talk Duration,Talk Duration - Mono Right,Talk Duration - Mono Left,Talk Percent - Total,Talk Percent - Mono Right,Talk Percent - Mono Left,Total Overlaps - Total,Total Overlaps - Mono Right,Total Overlaps - Mono Left,Overlaps Duration - Total,Overlaps Duration - Mono Right,Overlaps Duration - Mono Left,Overlaps Percent - Total,Overlaps Percent - Mono Right,Overlaps Percent - Mono Left,Overall Emotion - Total,Overall Emotion - Mono Right,Overall Emotion - Mono Left
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e9683c27b660eba4784c6036a4da17b6.mp3,56.381875,45.67062818336163,10.696095076400681,37.19864176570458,0.8494704520221305,0.2233250620347395,0.7766749379652604,1,1,0,2.2241086587436314,2.2241086587436314,0.0,0.10396825396825386,0.20793650793650773,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/c1d03517550f3d81dd57e0811c1d17bk.mp3,53.41975,51.307300509337864,26.791171477079796,28.845500848896435,1.0415000505613792,0.4815379920659139,0.518462007934086,3,2,1,4.329371816638371,2.699490662139219,1.6298811544991523,0.0807984790874525,0.10076045627376426,0.05650382577987055,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5be426a457f4038b371b9b7dbf3c17b1.mp3,144.24,97.58913412563675,26.893039049236034,71.85059422750427,0.6845787110145611,0.2723521320495188,0.7276478679504812,1,1,0,1.1544991511035647,1.1544991511035647,0.0,0.02146464646464642,0.04292929292929284,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4d5c16f77fae6f3a905240c4570b17bd.mp3,47.54,41.222410865874366,16.14601018675722,27.215619694397283,0.9121083273276084,0.37235708692247466,0.6276429130775254,1,0,1,2.1392190152801334,0.0,2.1392190152801334,0.06624605678233429,0.0,0.07860262008733615,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3b594c82fd99330ef589593ce52217bi.mp3,22.34,15.331069609507642,9.049235993208828,6.2818336162988135,0.6862609493960449,0.5902547065337762,0.4097452934662238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/89ddfaef97f84de81e45bfc070f517b9.mp3,38.34,32.920203735144305,17.640067911714766,20.64516129032258,0.9985714450192316,0.4607538802660754,0.5392461197339247,3,2,1,5.365025466893037,2.3769100169779307,2.9881154499151066,0.15206929740134745,0.13474494706448523,0.14473684210526297,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/39c7fc47a986060884e0d4b3143e17b2.mp3,32.621875,28.896434634974526,11.188455008488958,21.05263157894737,0.9883272064354464,0.34702474986835163,0.6529752501316484,3,2,1,3.3446519524618026,2.2241086587436314,1.1205432937181712,0.14946889226100174,0.1987860394537177,0.05322580645161313,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/567f80ea0159492ed6e90dc5dd5317ba.mp3,38.45975,34.49915110356537,11.392190152801357,23.10696095076401,0.8970196401059645,0.3302165354330708,0.6697834645669292,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/6b467a177bf1c62356969bc4e61d17b6.mp3,238.06,227.9626485568761,66.38370118845503,167.70797962648558,0.9833305923504184,0.28357992457209175,0.7164200754279083,3,3,0,6.1290322580645125,6.1290322580645125,0.0,0.04616368286445008,0.09232736572890016,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/55b3a331537b38ad9810435436a617b9.mp3,59.59975,54.991511035653645,19.235993208828514,40.25466893039049,0.998169659087815,0.32334474885844744,0.6766552511415527,3,3,0,4.499151103565353,4.499151103565353,0.0,0.11694616063548077,0.23389232127096155,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9fe3aec42707874b66f4f5fd929e17bd.mp3,116.32,101.79966044142614,33.92190152801358,75.00848896434636,0.936471720188789,0.3114089775561097,0.6885910224438904,4,2,2,7.130730050933799,3.837011884550087,3.2937181663837123,0.10510510510510532,0.11311311311311319,0.04391127206880956,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/dc2f11e7879156650e175181cfba17b8.mp3,74.76,68.30220713073005,33.8709677419355,41.086587436332756,1.0026425251239732,0.45186862967157443,0.5481313703284256,4,1,3,6.655348047538197,1.0696095076400667,5.585738539898131,0.09824561403508762,0.031578947368421,0.1359504132231405,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/1666a0cee426ecbd959fb09cedf417ba.mp3,32.939875,28.505942275042443,9.983022071307296,20.42444821731749,0.9231203909736994,0.3283082077051925,0.6716917922948075,1,1,0,1.9015280135823431,1.9015280135823431,0.0,0.09523809523809529,0.19047619047619058,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/abec5aaf06a28f735bb0336b327217b4.mp3,15.49975,13.616298811544993,10.37351443123939,11.850594227504246,1.4338365882510127,0.466768525592055,0.533231474407945,2,1,1,8.607809847198642,5.1782682512733444,3.429541595925297,0.4148936170212766,0.4991816693944353,0.28939828080229224,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/dc9d4b454ee9239a55af9ad6a59d17b1.mp3,281.29975,268.8964346349745,153.53140916808152,135.58573853989802,1.0277902760595399,0.5310352927359213,0.4689647072640787,12,8,4,20.220713073005037,12.444821731748696,7.77589134125634,0.06585204025212853,0.08105717129271238,0.057350363135486956,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9f41a6164366a85a39aee5a81da417bi.mp3,26.18,16.095076400679122,3.769100169779289,12.325976230899833,0.6147851948311354,0.23417721518987347,0.7658227848101266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/27b8d8e46d35656738902f5fc45317b7.mp3,10.79975,6.621392190152804,0.0,6.621392190152804,0.6131060617285404,0.0,1.0,0,0,0,0.0,0.0,0.0,,,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4e370182d63b0f83db14dcd0ad2b17b6.mp3,76.68,69.54159592529714,27.147707979626507,46.19694397283532,0.9565030249408167,0.370138888888889,0.629861111111111,3,1,2,3.803056027164679,1.120543293718164,2.682512733446515,0.07004377736085035,0.04127579737335823,0.05806688717383304,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8a2eff48d61dd1f2d6dc4f7c58ea17b3.mp3,33.02,25.042444821731756,7.640067911714779,17.402376910016976,0.7584023265212524,0.3050847457627121,0.6949152542372878,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/36b64faa64848c135235e7f5777417bk.mp3,3.461875,0.4923599320882852,0.0,0.4923599320882852,0.1422234864309905,0.0,1.0,0,0,0,0.0,0.0,0.0,,,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0b9dcd6ec963f0fc9e15cb057cfd17b1.mp3,25.98,22.37691001697793,5.025466893039047,18.76061120543294,0.915553429502386,0.2112776588151319,0.788722341184868,1,1,0,1.4091680814940588,1.4091680814940588,0.0,0.14020270270270288,0.28040540540540576,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/987bcef0eebf895612bab9ce277a17b4.mp3,444.19975,434.97453310696125,232.47877758913404,251.51103565365088,1.0895769600113123,0.48033816255656436,0.5196618374434356,28,15,13,49.01528013582369,29.151103565365116,19.864176570458568,0.1054188271379543,0.12539253633243305,0.07897934386391298,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/255b1a9667d3105ea6bda7eec89b17b9.mp3,34.28,29.74533106960951,13.803056027164686,17.24957555178268,0.9058527298409383,0.444505194095134,0.555494805904866,1,1,0,1.307300509337857,1.307300509337857,0.0,0.047355473554735406,0.09471094710947081,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/c9614f5e9d3b679b5651581a25b417bd.mp3,44.37975,35.398981324278424,9.47368421052631,27.062818336162984,0.8232696792273343,0.2592936802973977,0.7407063197026024,1,1,0,1.1375212224108662,1.1375212224108662,0.0,0.06003584229390686,0.12007168458781373,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/52a22611d71b2fec70c48bee7f3017bd.mp3,101.8,98.21731748726654,31.782682512733448,72.29202037351443,1.0223448220653033,0.30538336052202286,0.6946166394779771,4,2,2,5.857385398981338,3.412563667232611,2.4448217317487266,0.0921474358974361,0.10737179487179528,0.033818694222639736,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/c4ff68bd4dcdac25255a97c6512c17b1.mp3,29.32,21.578947368421055,4.4142614601018675,17.164685908319186,0.7359804695914411,0.20456333595594017,0.7954366640440598,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/13233a064770e02d6bc9f3c6f00e17b9.mp3,70.44,68.8624787775891,30.797962648556826,44.71986417657046,1.0720872632755152,0.4078237410071938,0.5921762589928061,4,3,1,6.65534804753819,4.244482173174866,2.4108658743633242,0.10804851157662625,0.1378169790518192,0.05391040242976454,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f845bb289bbeba3cc9123e0c179517b9.mp3,63.6,55.67062818336163,12.78438030560272,42.88624787775891,0.8753243425056859,0.2296431838975298,0.7703568161024702,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/a3950de0cc5f177913652e37c64417b6.mp3,36.12,33.310696095076395,7.317487266553474,25.993208828522917,0.9222230369622479,0.21967380224260943,0.7803261977573904,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e47c40569b90d47af5771e2042eb17b1.mp3,63.72,56.06112054329368,15.55178268251271,43.36162988115449,0.9245670521605023,0.2639769452449565,0.7360230547550435,2,1,1,2.8522920203735183,1.7996604414261483,1.05263157894737,0.09170305676855921,0.11572052401746757,0.02427564604541899,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/fd76f8e71723e8428c7fe251a2e417b9.mp3,15.81975,6.451612903225806,0.0,6.451612903225806,0.40782015538967464,0.0,1.0,0,0,0,0.0,0.0,0.0,,,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/437a322bd136b304f14db4941fe517bf.mp3,35.02,30.95076400679116,19.40577249575552,12.937181663837006,0.9235566578981302,0.6000000000000002,0.3999999999999999,1,1,0,1.392190152801362,1.392190152801362,0.0,0.03587051618547691,0.07174103237095382,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/2622d28c6c1e1e4deaae64009f4d17b1.mp3,16.16,12.224108658743633,1.7317487266553475,10.492359932088286,0.756442367496512,0.14166666666666664,0.8583333333333334,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/38998571ac3fdef68a90d4d27f1517b7.mp3,116.48,103.97283531409164,24.006791171477094,83.75212224108657,0.9251280341051138,0.22278241688986938,0.7772175831101307,3,2,1,3.786078098472018,2.1561969439728443,1.6298811544991736,0.07885431400282947,0.08981612446959014,0.019460774376647345,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0fed3912f3dae7aebeb947207c7917b1.mp3,37.75975,38.675721561969446,15.008488964346359,29.626485568760614,1.1820781263940299,0.3362495245340435,0.6637504754659566,2,2,0,5.9592529711375235,5.9592529711375235,0.0,0.19852941176470584,0.3970588235294117,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/220c31d459a6b1b52c4d638bff1117b6.mp3,39.14,36.89303904923601,14.889643463497457,22.00339558573855,0.9425916977321412,0.40358950759318907,0.5964104924068109,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8689cc5294e5c3a399d5a995b1c417b3.mp3,6.42,3.0050933786078096,0.0,3.0050933786078096,0.46808308078003263,0.0,1.0,0,0,0,0.0,0.0,0.0,,,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/433eda41c3da75464b8afb2a59e717b9.mp3,23.2,15.92529711375214,3.4974533106961014,12.427843803056039,0.6864352204203509,0.2196162046908317,0.7803837953091682,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3a68a35b3a8fce565a3e31790e3c17b9.mp3,83.68,78.25127334465199,12.903225806451614,69.69439728353144,0.9870652854921493,0.1562178828365878,0.8437821171634121,3,3,0,4.346349745331075,4.346349745331075,0.0,0.16842105263157914,0.3368421052631583,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/87053452f87f5849805e103e666517b9.mp3,49.28,41.39219015280135,9.303904923599307,32.08828522920204,0.8399389235552221,0.22477440525020478,0.7752255947497952,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e8a96966a5a5f16a334073533bb817b2.mp3,2.76,1.2393887945670627,0.0,1.2393887945670627,0.4490539110750228,0.0,1.0,0,0,0,0.0,0.0,0.0,,,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/02d3058c8ebd9895934d6db56d9117bk.mp3,94.94,96.26485568760616,34.040747028862526,64.90662139219015,1.0422094841063059,0.3440288263555254,0.6559711736444747,2,1,1,2.6825127334465186,1.5110356536502536,1.171477079796265,0.039401496259351555,0.044389027431421355,0.018048652890400214,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/63cd1a18d9300c2f9a27ac153a7d17b1.mp3,280.52,229.28692699490642,66.12903225806446,170.5432937181663,0.8436914515051717,0.27941176470588225,0.7205882352941178,5,4,1,7.385398981324329,6.0101867572155925,1.3752122241087363,0.05584082156611083,0.09088575096277246,0.008063713290194586,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b94af531ba0e812f44e6b7797e4517bh.mp3,199.68,195.16129032258067,115.195246179966,99.62648556876067,1.0758299867223893,0.5362364656603175,0.46376353433968254,11,5,6,19.660441426146,9.541595925297116,10.118845500848884,0.08533529845246866,0.08282977155490057,0.10156782549420568,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/21ca6e6c89371930afa78bd8f65c17b3.mp3,84.44,73.46349745331074,25.670628183361657,54.278438030560295,0.9468150901696111,0.321087279677214,0.678912720322786,4,2,2,6.4855687606112085,2.869269949066215,3.6162988115449934,0.12632275132275125,0.11177248677248669,0.06662496090084455,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cbdbd64e9101f15b81d0dcbf55bb17b1.mp3,22.68,18.86247877758913,6.689303904923598,12.17317487266553,0.8316789584474924,0.35463546354635467,0.6453645364536453,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0839105a8eb7873c9ba7e23d55ee17b3.mp3,5.77975,2.6315789473684212,0.4414261460101867,2.1901528013582343,0.455310168669652,0.16774193548387092,0.8322580645161289,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/36fae15398c9bed7277061b2ad5d17b1.mp3,53.74,45.55178268251274,4.702886247877758,40.84889643463498,0.8476327257631696,0.10324263883712259,0.8967573611628774,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/118430aba9f807ce4a8bce722f2517b3.mp3,70.37975,53.565365025466896,19.847198641765708,36.23089983022071,0.7967930899440026,0.35392067817135947,0.6460793218286406,2,1,1,2.512733446519519,1.1714770797962615,1.3412563667232575,0.0633019674935841,0.05902480752780136,0.0370196813495782,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d829d038a59e1cdf236df607e0e617b1.mp3,34.56,27.82682512733448,11.850594227504248,20.3565365025467,0.9319192919574927,0.367949393779652,0.6320506062203479,2,1,1,4.380305602716469,1.7657045840407477,2.614601018675721,0.18481375358166185,0.1489971346704871,0.12844036697247696,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/3f6b0d4ee11e8d9703cf2f11e1ce17b9.mp3,44.56,38.93039049235993,11.884550084889645,30.98471986417657,0.9620572250688109,0.27722772277227725,0.7227722772277227,3,3,0,3.9388794567062817,3.9388794567062817,0.0,0.1657142857142857,0.3314285714285714,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e20c49819b01d0219f7f8e461e2317bd.mp3,22.44,23.07300509337861,10.1358234295416,15.63667232597623,1.1485069409767303,0.3932806324110673,0.6067193675889326,1,1,0,2.699490662139219,2.699490662139219,0.0,0.13316582914572858,0.26633165829145716,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d413e0d8e2da2b981aff81920f4217bb.mp3,35.8,30.95076400679116,8.471986417657039,23.54838709677419,0.8944238411852299,0.26458112407211015,0.7354188759278898,1,1,0,1.0696095076400667,1.0696095076400667,0.0,0.06312625250501,0.12625250501002,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/246d93216bdddbaeafa360b77aa617b4.mp3,401.46,377.0288624787774,170.76400679117123,234.5161290322582,1.009515607590867,0.42134807925935186,0.5786519207406481,18,13,5,28.251273344652027,22.105263157894832,6.146010186757195,0.08272022270829224,0.12944919467090948,0.02620719611959738,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/fc57d06227e0bcd2abe1ebff946e17b3.mp3,200.53975,159.33786078098467,60.458404074702784,113.58234295415963,0.8678615936683995,0.3473807433421125,0.6526192566578874,8,7,1,14.702886247877746,12.325976230899817,2.376910016977929,0.12159505756809895,0.2038753159224938,0.020926756352765318,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9895af70fdff348c12028e6a5b8e17ba.mp3,221.999875,206.26485568760626,93.14091680814941,161.29032258064524,1.1460873092329202,0.3660750033364472,0.6339249966635527,23,16,7,48.166383701188394,34.63497453310693,13.531409168081467,0.2585672621217641,0.3718556325191392,0.08389473684210505,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/334e2d1c1790b355d0ebd0cd717b17b9.mp3,64.91975,55.500848896434626,21.816638370118834,41.46010186757216,0.974691680693333,0.3447813254628386,0.6552186745371614,4,3,1,7.775891341256376,6.6553480475382045,1.1205432937181712,0.1782101167315178,0.3050583657587552,0.02702702702702714,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/391920b82916486091446849259f17b3.mp3,45.32,35.178268251273344,9.202037351443131,27.130730050933778,0.8016938967867808,0.2532710280373834,0.7467289719626166,1,0,1,1.1544991511035647,0.0,1.1544991511035647,0.06273062730627298,0.0,0.042553191489361694,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/07c27c3cba82f196c3709d508c4217b6.mp3,16.24,14.142614601018673,5.195246179966044,10.356536502546687,0.9576220863616214,0.3340611353711791,0.665938864628821,1,0,1,1.4091680814940577,0.0,1.4091680814940577,0.13562091503267976,0.0,0.13606557377049183,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/29e442c19b7eaf381769e340388217b1.mp3,111.12,105.8064516129033,44.787775891341326,75.11035653650256,1.078996872100827,0.37354856981025236,0.6264514301897477,8,7,1,14.091680814940586,12.461799660441436,1.6298811544991505,0.15731614859742216,0.27824109173616357,0.021699819168173585,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d28e1550822fae72201b7a52c93c17bb.mp3,100.89975,90.08488964346347,29.405772495755453,63.08998302207135,0.9167094617957607,0.3179148311306895,0.6820851688693105,1,1,0,2.4108658743633384,2.4108658743633384,0.0,0.04099307159353376,0.08198614318706753,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0fb0679c0daa9579ea633b3e3b7117bb.mp3,31.71975,21.79966044142615,5.144312393887949,20.0,0.7927020986573964,0.20459149223497647,0.7954085077650235,2,2,0,3.3446519524618026,3.3446519524618026,0.0,0.32508250825082513,0.6501650165016503,0.0,nutral,nutral,nutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/2fd8052d8dbd3f1c86c76661f19817bd.mp3,16.96,15.110356536502545,5.059422750424448,10.050933786078097,0.8909408335201972,0.3348314606741573,0.6651685393258427,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nutral,nutral,nutral
